"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","CO2_hrs","AccH2O_hum","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","meas.type"
"727",727,1663352728,14761.9000000954,2022-09-16 13:25:28,13:25:28,5,"165","gibson",1663352720.5,0.0112707823664838,11.2707823664838,42.8002120488593,907.742760712672,758.269883987508,68.7019204588395,82.2446892069853,0.617740770096636,2.75600719948488,0.549886931930119,0.349152609900803,241.743945111111,27.4797316102527,28.0842666666667,3.81352166403326,49.9274623442359,2.0162071733795,4.03827288372543,1.79731449065376,-497.041502361938,146.577105633128,11.6599063335406,-97.0605452841578,63.2099161740029,11.2770669605643,42.8002120488593,1019.55878466802,951.737757575758,3.31521396641821,66.9833954294987,11.2707823664838,9.02054356032744,22.244034117647,-2.3010931681828e-05,96.5486737247991,14,3,1,0,47510,1499.9937037037,1261.20971111111,0.840810003400014,0.161163306562028,6,0.5,"0: Broadleaf",2,TRUE,1663352720.5,907.742814814815,995.873666666666,22.2530777777778,9.0224962962963,907.255666666667,22.0281444444444,500.028703703704,90.5035259259259,0.0999938888888889,29.0707740740741,28.0842666666667,999.9,0,0,9990.74037037037,0,257.490407407407,-88.1307407407407,928.402518518518,1004.94111111111,13.2306037037037,995.873666666666,9.0224962962963,2.01398259259259,0.816567777777778,17.5546962962963,3.99862148148148,1499.9937037037,0.972997777777778,0.0270021740740741,0,2.52913333333333,0,16156.0703703704,12499.6777777778,47.1916666666667,49.687,48.569,48.0551111111111,46.875,1459.4937037037,40.5,0,1663352728.5,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-87.7494275,-5.4330045028142,0.621461393003419,0,13.22308,0.0884893058161181,0.0128494202203835,1,1,2,"1/2",2.79925,2.71016,0.156839,0.165787,0.0956935,0.0491216,23108.4,20141.9,24558.6,23548.9,38017,37117.6,44520.4,42077.9,1.6806,1.73845,-0.0984594,0,29.6916,999.9,46.093,36.255,30.8262,55.3757,42.6562,1,0.589187,3.94603,20.1975,5.23017,11.992,4.95475,3.30375,9999,9999,543.2,9999,1.86823,1.86401,1.87147,1.8625,1.86188,1.86829,1.8584,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.498,0.2245,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.5,27722545.5,2.12524,2.39624,1.44775,2.30713,1.44409,2.33887,40.4255,13.8343,18,415.592,437.47,25,34.7547,30.0001,34.6026,34.5802,42.5928,78.9166,0,25,1038.7,8.98942,94.1329,98.8686,"post_heatwave"
"728",728,1663352733,14766.9000000954,2022-09-16 13:25:33,13:25:33,5,"165","gibson",1663352725.21429,0.0112723391911076,11.2723391911076,42.4418374957455,923.238375197773,774.216168770102,70.1464658220432,83.6483552575351,0.617404653448254,2.75774463025048,0.549658014102351,0.349001537643552,241.74438,27.4802751873511,28.0867964285714,3.81408375250371,49.9167735013162,2.01578021672094,4.03828227533133,1.79830353578277,-497.110158327845,146.299374970117,11.6306299038162,-97.4357734539112,63.418045974992,11.2740777056555,42.4418374957455,1037.10978132594,969.039036363637,3.45699964302312,66.9833954294987,11.2723391911076,9.02083756553469,22.2459085294118,-1.22249793614549e-06,96.5486737247991,15,3,1,0,47706,1499.99642857143,1261.212,0.840810001928576,0.161163303722152,6,0.5,"0: Broadleaf",2,TRUE,1663352725.21429,923.238428571429,1011.82492857143,22.2484428571429,9.021375,922.7445,22.0236964285714,500.031321428571,90.50325,0.0999544428571428,29.0708142857143,28.0867964285714,999.9,0,0,10001.0471428571,0,253.617107142857,-88.5864,944.246392857143,1021.03692857143,13.2270821428571,1011.82492857143,9.021375,2.01355678571429,0.816463785714286,17.5513535714286,3.99681,1499.99642857143,0.972997857142857,0.0270021,0,2.49600714285714,0,16157.3107142857,12499.7,47.1915,49.687,48.56875,48.0597857142857,46.875,1459.49642857143,40.5,0,1663352733.3,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-88.302305,-5.80536810506541,0.693998238452376,0,13.22863,-0.0424390243902623,0.00492657081548617,1,1,2,"1/2",2.79922,2.71039,0.158655,0.167381,0.0956888,0.0491259,23058.2,20103.4,24558.3,23548.9,38017.3,37117.7,44520.5,42078.1,1.6804,1.7385,-0.0979006,0,29.6936,999.9,46.093,36.255,30.825,54.7556,42.6482,1,0.589339,3.95303,20.1974,5.23017,11.992,4.95415,3.3039,9999,9999,543.2,9999,1.86821,1.864,1.87147,1.8625,1.86188,1.86829,1.85842,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.505,0.2245,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.6,27722545.6,2.15454,2.37793,1.44775,2.30713,1.44409,2.42798,40.4255,13.8343,18,415.489,437.511,25.0009,34.7566,30.0003,34.6046,34.5816,43.1855,78.9166,0,25,1058.94,8.98919,94.1326,98.8689,"post_heatwave"
"729",729,1663352738,14771.9000000954,2022-09-16 13:25:38,13:25:38,5,"165","gibson",1663352730.5,0.0112677397642689,11.2677397642689,42.4913433254316,940.629798119473,790.761793258651,71.6455026825523,85.2240147399408,0.616646873289318,2.75759252780494,0.549053423235466,0.3486119556659,241.741226,27.483277429124,28.0908777777778,3.81499074093716,49.903261952058,2.01544876302786,4.03871146732672,1.7995419779093,-496.907323604258,145.957728644743,11.6044509224275,-97.6039180370874,63.3279392510631,11.2706334814296,42.4913433254316,1052.67506068216,985.438903030303,3.27139279416867,66.9833954294987,11.2677397642689,9.02249013034895,22.2424911764706,-9.436826879014e-06,96.5486737247991,14,3,1,0,47447,1499.97666666667,1261.1954,0.840810012600196,0.161163324318378,6,0.5,"0: Broadleaf",2,TRUE,1663352730.5,940.629851851852,1029.34111111111,22.2448,9.02150074074074,940.128185185185,22.0202037037037,500.022888888889,90.5031481481482,0.0999933962962963,29.0726518518519,28.0908777777778,999.9,0,0,10000.1585185185,0,252.286037037037,-88.7108666666667,962.03,1038.71185185185,13.2233111111111,1029.34111111111,9.02150074074074,2.01322407407407,0.816474259259259,17.5487296296296,3.99699185185185,1499.97666666667,0.972997555555555,0.0270023814814815,0,2.51955555555556,0,16149.9296296296,12499.5444444444,47.1963333333333,49.687,48.562,48.0597037037037,46.875,1459.47666666667,40.5,0,1663352738.7,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-88.5090175,-1.27491669793622,0.483008245213009,0,13.226255,-0.0464420262664502,0.00472059053509201,1,1,2,"1/2",2.79924,2.71009,0.160396,0.169197,0.0956868,0.0491232,23010.4,20058.9,24558.3,23548.3,38017.5,37117.2,44520.6,42077.4,1.68058,1.73838,-0.0982955,0,29.6968,999.9,46.069,36.255,30.8115,54.8856,42.6402,1,0.589428,3.95545,20.1973,5.23092,11.992,4.9543,3.3039,9999,9999,543.2,9999,1.86822,1.864,1.87147,1.86249,1.86188,1.86829,1.85842,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.513,0.2245,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.6,27722545.6,2.1814,2.3938,1.44775,2.30713,1.44409,2.33887,40.4255,13.8256,18,415.601,437.444,25.0006,34.7579,30.0002,34.6065,34.5833,43.7044,78.9166,0,25,1072.37,8.9891,94.1327,98.8669,"post_heatwave"
"730",730,1663352742.5,14776.4000000954,2022-09-16 13:25:42,13:25:42,5,"165","gibson",1663352734.94444,0.0112659033007704,11.2659033007704,42.271442739233,955.365094335616,805.581747300359,72.9883268300165,86.5591853105363,0.616325860609282,2.75709807094889,0.548787960723998,0.348441747297731,241.742349111111,27.4849155313114,28.0929185185185,3.81544432041108,49.8962243729635,2.01532641027961,4.03903589020179,1.80011791013147,-496.826335563977,145.834665641324,11.5969438920016,-97.6523769195398,63.4604057952054,11.2693167016277,42.271442739233,1069.42685053107,1001.27010909091,3.51792911162899,66.9833954294987,11.2659033007704,9.02154048277504,22.2388179411765,4.76176525250706e-06,96.5486737247991,14,3,1,0,47145,1499.9837037037,1261.20131111111,0.840810008800096,0.161163316984185,6,0.5,"0: Broadleaf",2,TRUE,1663352734.94444,955.365148148148,1044.42962962963,22.2434222222222,9.02216925925926,954.856888888889,22.0188740740741,500.042555555556,90.5032703703704,0.0999825888888889,29.0740407407407,28.0929185185185,999.9,0,0,9997.22,0,252.881444444444,-89.0639962962963,977.099185185185,1053.93814814815,13.2212481481481,1044.42962962963,9.02216925925926,2.01310111111111,0.816535777777778,17.5477666666667,3.9980637037037,1499.9837037037,0.972997777777778,0.0270021740740741,0,2.55637037037037,0,16143.5740740741,12499.6074074074,47.1916666666666,49.687,48.5666666666666,48.0597037037037,46.8703333333333,1459.4837037037,40.5,0,1663352742.9,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-88.870225,-4.12911669793591,0.679528812027128,0,13.2228625,-0.0287313320825846,0.00296510434049115,1,1,2,"1/2",2.79921,2.70987,0.162043,0.170719,0.0956701,0.0491295,22965.5,20022.3,24558.6,23548.5,38018.3,37117.4,44520.7,42077.9,1.68067,1.7384,-0.0981241,0,29.6996,999.9,46.069,36.265,30.8291,55.4756,42.7484,1,0.589858,3.9575,20.1972,5.23182,11.992,4.9544,3.3039,9999,9999,543.2,9999,1.86818,1.86401,1.87145,1.86249,1.86187,1.86829,1.8584,1.86475,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.52,0.2243,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.7,27722545.7,2.20459,2.3938,1.44775,2.30713,1.44409,2.33398,40.4255,13.8256,18,415.667,437.47,25.0005,34.7601,30.0003,34.6077,34.5847,44.2443,78.9166,0,25,1092.49,8.9891,94.1332,98.868,"post_heatwave"
"731",731,1663352748,14781.9000000954,2022-09-16 13:25:48,13:25:48,5,"165","gibson",1663352740.23214,0.0112597625433873,11.2597625433873,42.2206769612555,972.997946316848,822.69593956472,74.5387252690242,88.1565389106078,0.615921704303303,2.75144360216919,0.548344786992809,0.348167143405981,241.74666,27.4838864883399,28.0933142857143,3.81553228993496,49.8859458991468,2.01494355160629,4.03910062300884,1.80058873832867,-496.555528163378,145.517976528835,11.5955802300055,-97.6953114045378,63.3396455678653,11.2652352627653,42.2206769612555,1087.46778955352,1020.02557575758,3.38239082627847,66.9833954294987,11.2597625433873,9.02308213343938,22.2336841176471,-3.46558528319282e-05,96.5486737247991,14,3,1,0,47360,1500.01071428571,1261.224,0.840809994214327,0.161163288833651,6,0.5,"0: Broadleaf",2,TRUE,1663352740.23214,972.998,1062.1525,22.2392571428571,9.02255071428571,972.481642857143,22.0148821428571,500.035535714286,90.5029571428571,0.100049003571429,29.0743178571429,28.0933142857143,999.9,0,0,9963.84,0,257.150214285714,-89.1541857142857,995.129142857143,1071.8225,13.2167035714286,1062.1525,9.02255071428571,2.0127175,0.816567464285714,17.5447428571429,3.99861714285714,1500.01071428571,0.972998285714286,0.0270017,0,2.45629642857143,0,16109.1357142857,12499.8285714286,47.1915,49.687,48.5665,48.0597857142857,46.8705,1459.51071428571,40.5,0,1663352748.3,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.114525,-2.7106514071293,0.593654812054109,0,13.21833,-0.0487204502814685,0.00506789897294718,1,1,2,"1/2",2.79922,2.70986,0.163973,0.172609,0.0956489,0.0491337,22912,19976.3,24558.1,23548.2,38018.6,37117.2,44519.9,42077.8,1.68053,1.73845,-0.0989065,0,29.7026,999.9,46.069,36.265,30.8275,55.7157,42.5841,1,0.589873,3.95968,20.1972,5.23212,11.992,4.95475,3.30385,9999,9999,543.2,9999,1.86821,1.86401,1.87148,1.86249,1.86188,1.86828,1.85843,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.528,0.2239,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.8,27722545.8,2.23633,2.39136,1.44775,2.30713,1.44409,2.35474,40.4255,13.8256,18,415.599,437.518,25.0004,34.7614,30.0002,34.6109,34.5872,44.7916,78.9166,0,25,1105.98,8.9891,94.1315,98.8673,"post_heatwave"
"732",732,1663352752.5,14786.4000000954,2022-09-16 13:25:52,13:25:52,5,"165","gibson",1663352744.67857,0.0112528887831988,11.2528887831988,42.4835338075947,987.895910554543,836.305203376533,75.7714250100187,89.505937069467,0.615517516589043,2.75130504932379,0.548021074416282,0.347958663932358,241.752246,27.4883030526441,28.0913071428571,3.81508616864551,49.8684020857476,2.01453325760558,4.03969883402647,1.80055291103994,-496.252395339068,146.188191513468,11.6496052135865,-96.662352612014,63.5299353597362,11.2606382924883,42.4835338075947,1103.4942900591,1035.48090909091,3.43490473391214,66.9833954294987,11.2528887831988,9.0239048635229,22.2263338235294,-1.41424124462151e-05,96.5486737247991,15,3,1,0,47616,1500.04571428571,1261.2534,0.840809975315038,0.161163252358023,6,0.5,"0: Broadleaf",2,TRUE,1663352744.67857,987.895964285714,1077.47428571429,22.2348285714286,9.02352071428572,987.372964285714,22.0106428571429,500.038,90.5026285714286,0.0999704607142857,29.0768785714286,28.0913071428571,999.9,0,0,9963.05821428572,0,257.993107142857,-89.5785214285714,1010.36092857143,1087.28607142857,13.2113107142857,1077.47428571429,9.02352071428572,2.01231,0.816652214285714,17.5415392857143,4.00009392857143,1500.04571428571,0.972998928571428,0.0270011,0,2.44204642857143,0,16073.2714285714,12500.125,47.18925,49.687,48.5665,48.0597857142857,46.8705,1459.54571428571,40.5,0,1663352753.1,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.2578925,-4.82752457786116,0.653739313253953,0,13.214265,-0.0714641651031886,0.00715725331394648,1,1,2,"1/2",2.79926,2.71008,0.165551,0.174063,0.0956402,0.0491396,22868.7,19941,24558.1,23548.1,38018.9,37116.8,44519.9,42077.6,1.68037,1.73845,-0.0990257,0,29.7055,999.9,46.069,36.265,30.8279,55.3157,42.52,1,0.590076,3.95987,20.1971,5.23197,11.992,4.9548,3.30395,9999,9999,543.2,9999,1.86819,1.86401,1.87147,1.86249,1.86188,1.86827,1.85842,1.86476,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.54,0.2238,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722545.9,27722545.9,2.25952,2.38892,1.44775,2.30713,1.44409,2.33887,40.451,13.8256,18,415.512,437.523,25.0002,34.7643,30.0003,34.6109,34.5879,45.3392,78.9166,0,25,1126.19,8.9891,94.1314,98.867,"post_heatwave"
"733",733,1663352758,14791.9000000954,2022-09-16 13:25:58,13:25:58,5,"165","gibson",1663352750.25,0.0112470620223075,11.2470620223075,42.0948907211971,1006.57755402154,855.365382166816,77.4977312135627,91.1978417101211,0.61478807650489,2.75487312100821,0.547519213652773,0.347627997925681,241.750023,27.4928332564145,28.0922071428571,3.81528620316866,49.8528896097469,2.01402723241522,4.03994081021424,1.80125897075345,-495.995435183759,146.39793427037,11.6513215607003,-96.1961563526887,63.2764607313476,11.2538249297861,42.0948907211971,1121.43142094438,1054.12836363636,3.38438138299264,66.9833954294987,11.2470620223075,9.02605830460102,22.2223238235294,1.25086258863588e-05,96.5486737247991,15,3,1,0,47621,1500.03178571429,1261.2417,0.840809982836078,0.161163266873631,6,0.5,"0: Broadleaf",2,TRUE,1663352750.25,1006.57760714286,1096.10142857143,22.2294142857143,9.0252225,1006.04575,22.0054678571429,500.007535714286,90.5020392857143,0.0998635142857143,29.0779142857143,28.0922071428571,999.9,0,0,9984.2,0,257.907607142857,-89.5244785714285,1029.46214285714,1106.08464285714,13.2042,1096.10142857143,9.0252225,2.0118075,0.816801,17.537575,4.00268535714286,1500.03178571429,0.9729985,0.0270015,0,2.466275,0,16041.6285714286,12500.0035714286,47.187,49.687,48.562,48.0553571428571,46.875,1459.53178571429,40.5,0,1663352758.5,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.5739,-0.170674671669601,0.308607486947417,0,13.2077475,-0.0777534709193463,0.00765601030237029,1,1,2,"1/2",2.79937,2.71062,0.167441,0.175921,0.0956217,0.0491486,22816.7,19895.8,24558.1,23547.8,38019.8,37116.1,44519.9,42077.2,1.68043,1.73838,-0.0990182,0,29.7096,999.9,46.069,36.265,30.8304,55.1057,42.5881,1,0.590124,3.96092,20.1971,5.23212,11.992,4.95475,3.30378,9999,9999,543.2,9999,1.8682,1.86401,1.87147,1.86249,1.86188,1.86828,1.85843,1.86472,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.55,0.2236,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722546,27722546,2.2876,2.39014,1.44775,2.30713,1.44409,2.35352,40.451,13.8256,18,415.56,437.497,25.0001,34.7661,30.0003,34.614,34.591,45.844,78.9166,0,25,1139.62,8.9891,94.1314,98.8659,"post_heatwave"
"734",734,1663352763,14796.9000000954,2022-09-16 13:26:03,13:26:03,5,"165","gibson",1663352755.51852,0.0112445800596233,11.2445800596233,42.1999276831563,1024.12216886704,871.940242819411,78.9989715927338,92.7868610172317,0.614157294889438,2.75851251836612,0.547096607642061,0.347348347133804,241.747099444444,27.5007621188297,28.0948444444444,3.81587242404495,49.8277910050144,2.01363300445543,4.04118457559715,1.80223941958952,-495.885980629389,146.990708931363,11.6835270141464,-95.4646452394355,63.1290527401385,11.249023694739,42.1999276831563,1138.40035529112,1071.02490909091,3.37357751094041,66.9833954294987,11.2445800596233,9.02793797556005,22.2210447058823,-1.62228535009721e-05,96.5486737247991,15,3,1,0,47428,1500.01333333333,1261.22621111111,0.840810000207406,0.161163300400293,6,0.5,"0: Broadleaf",2,TRUE,1663352755.51852,1024.12222222222,1113.69703703704,22.2251962962963,9.02704481481482,1023.58148148148,22.0014296296296,500.025111111111,90.5014222222222,0.0999374962962963,29.083237037037,28.0948444444444,999.9,0,0,10005.792962963,0,257.509851851852,-89.5748296296296,1047.40111111111,1123.84185185185,13.1981555555556,1113.69703703704,9.02704481481482,2.01141222222222,0.816960444444444,17.534462962963,4.00546222222222,1500.01333333333,0.972997777777778,0.0270021740740741,0,2.56335925925926,0,16024.2777777778,12499.8592592593,47.187,49.687,48.5666666666667,48.0551111111111,46.875,1459.51296296296,40.5003703703704,0,1663352763.3,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.536665,-1.10080975609743,0.318040614191018,0,13.20256,-0.0685575984990664,0.00674825162542124,1,1,2,"1/2",2.79911,2.71004,0.169125,0.177425,0.0956151,0.0491487,22770.2,19859.2,24557.7,23547.6,38019.7,37116,44519.4,42077,1.68018,1.7385,-0.0986382,0,29.7128,999.9,46.069,36.286,30.8686,55.0556,42.7404,1,0.590419,3.96284,20.1969,5.23032,11.992,4.9544,3.30378,9999,9999,543.2,9999,1.8682,1.86401,1.87146,1.8625,1.86188,1.86828,1.85844,1.86474,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.55,0.2236,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722546.1,27722546.1,2.31201,2.37061,1.44775,2.30713,1.44409,2.40479,40.451,13.8256,18,415.421,437.581,25.0003,34.7674,30.0001,34.6151,34.592,46.4207,78.9166,0,25,1159.7,8.9891,94.1302,98.8653,"post_heatwave"
"735",735,1663352768,14801.9000000954,2022-09-16 13:26:08,13:26:08,5,"165","gibson",1663352760.23214,0.011239506507239,11.239506507239,42.1534875832004,1039.64530375178,886.903471167882,80.3541714257336,94.1927049283312,0.613231406918962,2.75742869318288,0.546337791581308,0.346861206475391,241.744763357143,27.5038201731093,28.10095,3.81722987190601,49.8136492683057,2.01332372118254,4.04171095825241,1.80390615072347,-495.662236969239,146.360129178607,11.6384616341622,-95.9188827993269,62.8779825779656,11.2451796540495,42.1534875832004,1154.4619672632,1087.51187878788,3.29711637460867,66.9833954294987,11.239506507239,9.02846072087555,22.2156255882353,-8.7432709999374e-06,96.5486737247991,15,3,1,0,47374,1499.99857142857,1261.21382142857,0.840810015057157,0.161163329060313,6,0.5,"0: Broadleaf",2,TRUE,1663352760.23214,1039.64535714286,1129.12357142857,22.2219178571429,9.0282425,1039.09607142857,21.9982928571429,500.0255,90.5008142857143,0.099994075,29.0854892857143,28.10095,999.9,0,0,9999.44714285714,0,257.427035714286,-89.4784678571429,1063.27357142857,1139.41035714286,13.1936785714286,1129.12357142857,9.0282425,2.01110178571429,0.817063392857143,17.5320178571429,4.007255,1499.99857142857,0.972997,0.0270029,0,2.53554285714286,0,16011.075,12499.7321428571,47.187,49.687,48.571,48.0354285714286,46.875,1459.49785714286,40.5007142857143,0,1663352768.7,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.5405225,1.60038236397739,0.331543949188867,0,13.19713,-0.0611009380863449,0.00602528837484149,1,1,2,"1/2",2.79899,2.70982,0.170777,0.179088,0.095601,0.049158,22724.7,19819,24557.7,23547.7,38020.1,37115.6,44519.2,42076.9,1.68015,1.73865,-0.0978634,0,29.7167,999.9,46.069,36.265,30.8296,55.3956,42.6082,1,0.590447,3.9651,20.1971,5.23092,11.992,4.9548,3.30387,9999,9999,543.2,9999,1.86817,1.86401,1.87147,1.86249,1.86188,1.86829,1.85843,1.86475,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.56,0.2234,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722546.1,27722546.1,2.34253,2.39014,1.44775,2.30713,1.44409,2.33398,40.451,13.8168,18,415.42,437.691,25.0003,34.7706,30.0001,34.6171,34.5942,46.9189,78.9166,0,25,1173.24,8.9891,94.1299,98.8652,"post_heatwave"
"736",736,1663352773,14806.9000000954,2022-09-16 13:26:13,13:26:13,5,"165","gibson",1663352765.5,0.0112355231862646,11.2355231862646,42.1899481423882,1056.92105832983,903.22250546813,81.8323375761078,95.7574908872724,0.61186038123718,2.75603939799789,0.545218528641588,0.34614227903622,241.742177,27.5091473868222,28.1127888888889,3.81986321193327,49.7894540463906,2.01292555016915,4.04287532113454,1.80693766176412,-495.486572514271,145.267430285434,11.5583604172992,-96.918604811538,62.8083130022521,11.2402995238273,42.1899481423882,1171.717579078,1104.35406060606,3.3739494506471,66.9833954294987,11.2355231862646,9.03050443123117,22.2128129411765,-9.50843494785447e-06,96.5486737247991,14,3,1,0,48002,1499.98222222222,1261.2001,0.840810031822599,0.161163361417617,6,0.5,"0: Broadleaf",2,TRUE,1663352765.5,1056.92111111111,1146.54111111111,22.2176185185185,9.02983703703704,1056.36296296296,21.9941666666667,500.034074074074,90.5003925925926,0.100026551851852,29.0904703703704,28.1127888888889,999.9,0,0,9991.27666666667,0,257.308925925926,-89.6207259259259,1080.93666666667,1156.98851851852,13.1877851851852,1146.54111111111,9.02983703703704,2.01070296296296,0.817203740740741,17.5288777777778,4.00970111111111,1499.98222222222,0.972996222222222,0.0270036259259259,0,2.49861851851852,0,15992.9777777778,12499.5962962963,47.187,49.687,48.576,48.0183703703704,46.8703333333333,1459.48111111111,40.5011111111111,0,1663352773.5,0,0,"--:--:--",0,0,0,0,0,0,0,0,0,0,0,-89.6054325,-1.52902401500916,0.374452553995496,0,13.190845,-0.0662791744840779,0.00646382046470967,1,1,2,"1/2",2.79922,2.71046,0.172448,0.180676,0.0955947,0.0491671,22678.8,19780.5,24557.6,23547.5,38020.2,37115.1,44518.9,42076.8,1.68045,1.7383,-0.0974461,0,29.7198,999.9,46.069,36.286,30.8648,54.4456,42.512,1,0.590699,3.96551,20.1971,5.22972,11.992,4.95485,3.30393,9999,9999,543.2,9999,1.8682,1.86401,1.87147,1.8625,1.86188,1.86826,1.8584,1.86474,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.57,0.2233,0.294398377520719,2.15462070873936e-05,1.83056311392263e-07,3.02916485021451e-11,-0.148277638283228,-0.0192885419155673,0.00203488037744555,-1.77085896210737e-05,0,2050,2,28,27722546.2,27722546.2,2.36694,2.37061,1.44775,2.30713,1.44409,2.41211,40.451,13.8256,18,415.604,437.477,25.0001,34.7707,30.0003,34.6188,34.5949,47.4918,78.9166,0,25,1193.51,8.9891,94.1295,98.8649,"post_heatwave"
